autono,stor,kind,color,farz,unit,no_s,da_s,to,name,qu_s,pr_s,pr_sd,d,no_i,pr_sa,a,bonus,det,da_exp,qu_s2,mandob,company,pr_c,marg,da_st,serfrom,serto,duration,duration2,da_expcode,aimname,d2,Prn,closed,sorttime,qu2,kindtel,exported
1269402440,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","مضرب بيض",6.0000000000000000e+00,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:31:31",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:31:31",12.0000,"عميل","0"
166734761,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","توزيع سيلكون فردى صب",9.0000000000000000e+00,2.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:31:53",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:31:53",12.0000,"عميل","0"
-474905930,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","ماسك استيل كبير",3.0000000000000000e+00,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:32:22",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:32:22",12.0000,"عميل","0"
555974143,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","ماسك استيل وسط",3.0000000000000000e+00,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:32:50",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:32:50",12.0000,"عميل","0"
2066759636,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","كذالك يد خشب ص",6.0000000000000000e+00,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:33:32",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:33:32",24.0000,"عميل","0"
-774655931,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","مضرب نسكافية",3.0000000000000000e+00,1.6000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:33:59",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:33:59",12.0000,"عميل","0"
-1965819358,"رئيسى","عام","لا","لا","علية",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","سكينه برازيلي خشب",1.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:35:35",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:35:35",1.0000,"عميل","0"
947749883,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","هراسه توم مقبض",3.0000000000000000e+00,1.8000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:36:21",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:36:21",12.0000,"عميل","0"
174306592,"رئيسى","عام","لا","لا","علبه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","كرت سكينه 5*1",1.0000000000000000e+00,1.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:37:10",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:37:10",10.0000,"عميل","0"
272733857,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","ماسك سيلكون ك",3.0000000000000000e+00,1.6000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:37:43",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:37:43",12.0000,"عميل","0"
203169870,"رئيسى","عام","لا","لا","طقم",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","حافظ طعام خشبى",1.0000000000000000e+00,1.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:38:01",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:38:01",6.0000,"عميل","0"
1937228215,"رئيسى","عام","لا","لا","قطعه",2.0000000000000000e+01,"11/28/21 00:00:00","قصر العروسه البصارطه","عصارة لمون",3.0000000000000000e+00,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"16",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:38:24",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:38:24",12.0000,"عميل","0"
388806809,"رئيسى","عام","لا","لا","قطعة",2.1000000000000000e+01,"11/28/21 00:00:00","فتحة خير","صنية نحاسي",1.0000000000000000e+00,2.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"17",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:41:44",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:41:44",1.0000,"عميل","0"
703981798,"رئيسى","عام","لا","لا","قطعة",2.1000000000000000e+01,"11/28/21 00:00:00","فتحة خير","صنية هندي 2",1.0000000000000000e+00,9.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"17",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:42:15",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:42:15",1.0000,"عميل","0"
-1963420561,"رئيسى","عام","لا","لا","قطعه",2.1000000000000000e+01,"11/28/21 00:00:00","فتحة خير","مضرب نسكافية",1.2000000000000000e+01,1.6000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"17",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:42:40",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:42:40",12.0000,"عميل","0"
588538219,"رئيسى","عام","لا","لا","طقم",2.2000000000000000e+01,"11/28/21 00:00:00","السلطان باب الحرس","طقم صنيه استيل ارشا",1.0000000000000000e+00,6.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"18",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:44:11",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:44:11",1.0000,"عميل","0"
-35962416,"رئيسى","عام","لا","لا","طقم",2.2000000000000000e+01,"11/28/21 00:00:00","السلطان باب الحرس","ارشا 30 ق",2.0000000000000000e+00,6.3000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"18",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:44:51",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:44:51",1.0000,"عميل","0"
1638674290,"رئيسى","عام","لا","لا","قطعه",2.3000000000000000e+01,"12/04/21 00:00:00","التقوى 3","مج ديجتال ساده",1.5000000000000000e+01,5.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"19",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:18:10",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:18:10",50.0000,"عميل","0"
6603531,"رئيسى","عام","لا","لا","علبه",2.4000000000000000e+01,"12/04/21 00:00:00","اولاد ابو عامر","كرت سكينه 5*1",2.0000000000000000e+00,1.2500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"20",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:20:07",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:20:07",10.0000,"عميل","0"
1689398000,"رئيسى","عام","لا","لا","قطعة",2.4000000000000000e+01,"12/04/21 00:00:00","اولاد ابو عامر","كارت سكينة سيلفر",2.0000000000000000e+00,7.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"20",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:20:55",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:20:55",1.0000,"عميل","0"
-1573074274,"رئيسى","عام","لا","لا","قطعه",2.4000000000000000e+01,"12/04/21 00:00:00","اولاد ابو عامر","مبشره اصلى",4.0000000000000000e+00,2.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"20",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:21:53",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:21:53",12.0000,"عميل","0"
876188103,"رئيسى","عام","لا","لا","قطعة",2.4000000000000000e+01,"12/04/21 00:00:00","اولاد ابو عامر","كارت سكينة كذلك ك",1.0000000000000000e+00,6.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"20",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:22:57",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:22:57",1.0000,"عميل","0"
-1244173828,"رئيسى","عام","لا","لا","قطعة",2.4000000000000000e+01,"12/04/21 00:00:00","اولاد ابو عامر","ترمس شاى",1.0000000000000000e+00,1.4000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"20",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:54:54",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:23:25",1.0000,"عميل","0"
1638763049,"رئيسى","عام","لا","لا","قطعة",2.4000000000000000e+01,"12/04/21 00:00:00","اولاد ابو عامر","كارت سكينة كذلك ص",1.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"20",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:57:29",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:57:29",1.0000,"عميل","0"
961151103,"رئيسى","عام","لا","لا","قطعه",2.5000000000000000e+01,"12/04/21 00:00:00","محمود اشرف","مج ديجتال ساده",1.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"21",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:58:23",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:58:23",50.0000,,"0"
-69696162,"رئيسى","عام","لا","لا","قطعة",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","فيفالدى طقم استيل انكا 11 ق",1.0000000000000000e+00,2.7000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:12:33",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:12:33",1.0000,"عميل","0"
-832445049,"رئيسى","عام","لا","لا","شنطه",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","شنطة ملاعق 86 ارشا لوكس",1.0000000000000000e+00,2.6500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:13:02",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:13:02",1.0000,"عميل","0"
976003772,"رئيسى","عام","لا","لا","قطعة",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","سكينه الكباس",1.0000000000000000e+00,3.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:13:33",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:13:33",1.0000,"عميل","0"
1460503309,"رئيسى","عام","لا","لا","قطعة",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","مج شوربة جرانيت",1.0000000000000000e+00,1.8500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:14:37",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:14:37",1.0000,"عميل","0"
-1285703862,"رئيسى","عام","لا","لا","طقم",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","ارشا 30 ق",1.0000000000000000e+00,7.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:15:29",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:15:29",1.0000,"عميل","0"
-452172311,"رئيسى","عام","لا","لا","قطعة",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","صنيه استيل 2ق",1.0000000000000000e+00,2.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:17:46",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:17:46",1.0000,"عميل","0"
335364086,"رئيسى","عام","لا","لا","قطعة",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","بابيلا طاجن جرانيت 2 ق",1.0000000000000000e+00,7.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:19:15",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:19:15",1.0000,"عميل","0"
-1166327233,"رئيسى","عام","لا","لا","طقم",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","بابيلا طقم صوانى فرن تيفال 3 ق",1.0000000000000000e+00,5.6000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:19:53",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:19:53",1.0000,"عميل","0"
435109652,"رئيسى","عام","لا","لا","قطعه",2.6000000000000000e+01,"12/08/21 00:00:00","مريم كمال كفر ابو ناصر","غلاية الاسباني الوان",1.0000000000000000e+00,2.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"22",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:20:14",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:20:14",8.0000,"عميل","0"
